id,question,original_question,expected_answer,tipo_inferencia,source_titles,source_urls,context_concat,context_words,entities,reasoning_path,num_hops,difficulty,requires_ontology,retrieval_scope,dataset_version
93,Que unidade ou entidade estratigráfica conecta Bacia de Campos à interpretação apresentada nas evidências?,Que conclusão pode ser feita ao relacionar turbiditos e Formação Carapebus?,A Formação Carapebus deve ser tratada como unidade associada a reservatórios turbidíticos na Bacia de Campos.,entidade_estratigrafica,Bacia de Campos | Wikipédia | Turbidito | Wikipédia,https://pt.wikipedia.org/wiki/Bacia_de_Campos | https://pt.wikipedia.org/wiki/Turbidito,Turbiditos Formação Carapebus K. e Terciano As sequências turbidíticas são muito procuradas pelos geólogos de petróleo por constituírem bons reservatórios para hidrocarbonetos.,22,Bacia de Campos | reservatório | hidrocarbonetos | petróleo | óleo | turbidito | Formação | Formação Carapebus | Bacia,Bacia de Campos -> reservatório -> hidrocarbonetos -> petróleo -> óleo -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
94,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de reservatório?",Como a sucessão arenito/pelito ajuda a interpretar turbiditos como reservatórios?,"A presença de estratos arenosos em turbiditos favorece a função de reservatório, enquanto pelitos podem atuar como níveis mais finos associados.",composicional_petrofisica,Turbidito | Wikipédia | Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Turbidito | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Para a maioria dos geólogos, um turbidito é uma camada com gradação grano-classificada consistindo num conjunto de estratos arenito/pelito que foram depositados por corrente de turbidez e é comumente coberta por pelitos hemipelágicos contendo assembléia de fósseis de águas profundas. Os depósitos se formam por fluxos hiperpicnais concentrados, constituindo sucessões de estratos sedimentares arenosos e pelágicos bastante espessos, num curto período de tempo geológico. Geralmente são compostas por granulometria de areia a seixo como arenitos, calcarenitos ou conglomerados. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",102,reservatório | fluido | permeabilidade | fósseis | turbidito | Para | Geralmente,reservatório -> fluido -> permeabilidade -> fósseis -> turbidito -> composição litológica -> propriedade petrofísica,4,hard,True,multi_document,graphrag
95,"Como as evidências disponíveis permitem reinterpretar a pergunta: Qual campo conceitual permite conectar folhelhos, arenitos turbidíticos, coquinas e sal em uma mesma explicação?","Qual campo conceitual permite conectar folhelhos, arenitos turbidíticos, coquinas e sal em uma mesma explicação?","O conceito de sistema petrolífero permite conectar geradores, reservatórios, selos, trapas, migração e acumulação em uma mesma explicação geológica.",interpretativa,Sistema petrolífero | Wikipédia | Bacia de Campos | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero | https://pt.wikipedia.org/wiki/Bacia_de_Campos,"Sistema petrolífero é um modelo que engloba todos os elementos e processos geológicos necessários à existência de acumulações de óleo e gás. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga. Além da presença destas rochas, dois processos geológicos são fundamentais: a formação de trapas e a geração, migração e acumulação de hidrocarbonetos. As rochas geradoras de hidrocarbonetos da Bacia de Campos correspondem a folhelhos orgânicos. As principais rochas reservatório da bacia são arenitos turbidíticos, depositados desde o andar geológico Albiano até o Mioceno, seguidos de calcarenitos, depositados durante o andar Albiano, calcáreos de origem microbial, principalmente cianobactérias, depositadas durante o andar Aptiano e de coquinas, rochas formadas por restos de carapaças de crustáceos, e que foram depositadas durante o andar Barremiano.",130,Bacia de Campos | selo | rocha selante | trapa | reservatório | rochas geradoras | hidrocarbonetos | óleo | gás,Bacia de Campos -> selo -> rocha selante -> trapa -> reservatório -> evidência textual -> relação geológica,4,hard,True,multi_document,graphrag
96,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de reservatório?",Qual condição transforma uma rocha em reservatório adequado para hidrocarbonetos?,A rocha precisa apresentar porosidade para armazenar e permeabilidade para permitir o fluxo dos hidrocarbonetos.,composicional_petrofisica,Geologia do petróleo | Wikipédia | Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. A análise de reservatórios no mais simples nível requer uma avaliação da sua porosidade (para calcular o volume de hidrocarbonetos in situ) e sua permeabilidade (para calcular quão facilmente os hidrocarbonetos irão fluir fora dele). A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%.",83,reservatório | hidrocarbonetos | petróleo | óleo | porosidade | permeabilidade,reservatório -> hidrocarbonetos -> petróleo -> óleo -> porosidade -> composição litológica -> propriedade petrofísica,4,hard,True,multi_document,graphrag
97,Que papel geológico deve ser atribuído a rocha selante quando as evidências são relacionadas?,Que tipo de rocha fina é frequentemente associado à geração de petróleo?,Folhelhos negros são frequentemente associados à função de rocha geradora de petróleo.,entidade_funcao,Petróleo | SGB | Sistema petrolífero | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"A rocha onde o petróleo se forma é chamada de rocha geradora. As rochas geradoras mais comuns são folhelhos negros. Para que estas acumulações ocorram, necessita-se de rochas geradoras maduras, rocha reservatório, rocha selante e a sobrecarga.",37,rocha selante | reservatório | rocha geradora | rochas geradoras | petróleo | óleo | Folhelhos | Para,rocha selante -> reservatório -> rocha geradora -> rochas geradoras -> petróleo -> matéria orgânica -> geração de hidrocarbonetos,4,hard,True,multi_document,graphrag
98,Como as evidências conectam reservatório à retenção ou migração de hidrocarbonetos?,Que característica torna folhelhos e sal adequados como cobertura de acumulações?,A baixa permeabilidade associada a folhelhos e camadas de sal permite que atuem como rochas capeadoras ou selantes.,selo_e_retencao,Petróleo | SGB | Sistema petrolífero | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"Folhelhos e camadas de sal são rochas capeadoras comuns. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório. Geralmente estas rochas situam-se acima do reservatório.",40,reservatório | fluido | permeabilidade | Folhelhos | Geralmente,reservatório -> fluido -> permeabilidade -> Folhelhos -> Geralmente -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
99,Como as evidências conectam trapa à retenção ou migração de hidrocarbonetos?,Qual processo move hidrocarbonetos da rocha geradora até o reservatório?,A migração move os hidrocarbonetos da rocha geradora até a rocha reservatório ou até uma trapa.,processual_migracao,Petróleo | SGB | Sistema petrolífero | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"A rocha onde o petróleo se forma é chamada de rocha geradora. Dela, ele migra para cima até ficar aprisionado na rocha reservatório (se não chegar até à superfície), de onde é extraído. Os caminhos de migração constituem-se das fraturas, falhas, rochas carreadoras (rochas com porosidade e permeabilidade suficientes para permitir o transporte). O petróleo gerado percorre estes caminhos até encontrar uma trapa.",63,trapa | reservatório | rocha geradora | hidrocarbonetos | petróleo | óleo | falhas | porosidade | permeabilidade,trapa -> reservatório -> rocha geradora -> hidrocarbonetos -> petróleo -> matéria orgânica -> geração de hidrocarbonetos,4,hard,True,multi_document,graphrag
100,Como as evidências conectam camada de sal à retenção ou migração de hidrocarbonetos?,Que entidade impede que hidrocarbonetos continuem migrando até a superfície?,Uma trapa associada a selo ou rocha impermeável impede a continuidade da migração até a superfície.,selo_e_retencao,Petróleo do Pré-Sal | SGB | Geologia do petróleo | Wikipédia,https://www.sgb.gov.br/petroleo-do-pre-sal | https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,"Com isso, o petróleo migra para cima através dos poros existentes nas rochas, até encontrar algo que o impeça de continuar se deslocando. Essa barreira, chamada de trapa, pode ser uma rocha impermeável, como uma camada de sal. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",76,camada de sal | selo | trapa | barreira | reservatório | hidrocarbonetos | petróleo | óleo | migração,camada de sal -> selo -> trapa -> barreira -> reservatório -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
101,Que interpretação estrutural surge ao relacionar selo com trapa?,Qual arranjo explica a acumulação de petróleo quando uma falha justapõe reservatório e selo?,"Trata-se de uma armadilha estrutural, na qual a geometria das rochas favorece a retenção do petróleo.",estrutural,Sistema petrolífero | Wikipédia | Geologia do petróleo | Wikipédia,https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero | https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,"Uma armadilha estrutural consiste de configurações geométricas de estruturas de rochas que acumulam o petróleo, não permitindo sua fuga. Podem ser domos salinos, flancos de homoclinais ou ainda, diversos tipos de superposição de dobras e falhas. A 'trapa é a característica estratigráfica ou estrutural, que garante a justaposição do reservatório e selo de tal forma que os hidrocarbonetos permanecem presos no subsolo, em vez de fugir (devido à sua natural flutuabilidade) e se perderem.",74,selo | trapa | reservatório | hidrocarbonetos | petróleo | óleo | falhas | acumulação | retenção,selo -> trapa -> reservatório -> hidrocarbonetos -> petróleo -> estrutura geológica -> controle estrutural,4,hard,True,multi_document,graphrag
102,"Que relação entre composição, propriedade e função geológica pode ser inferida a partir de selo?",Que propriedade permite diferenciar reservatórios de selos em uma descrição de bacia?,Reservatórios são porosos e permeáveis; selos têm baixa permeabilidade e impedem o escape dos fluidos.,composicional_petrofisica,Geologia do petróleo | Wikipédia | Sistema petrolífero | Wikipédia,https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo | https://pt.wikipedia.org/wiki/Sistema_petrol%C3%ADfero,"O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos. O selo, ou rocha selante, é uma unidade com baixa permeabilidade que impede o escape de hidrocarbonetos da rocha reservatório. A condição para o armazenamento do petróleo nas rochas reservatório é a porosidade de tais rochas, que variam de 5% a 35%, tendo em média de 15% a 30%. As rochas selantes são rochas de baixa permeabilidade, como folhelhos, siltitos e calciculitos, de forma que impedem o escape dos fluidos da rocha reservatório.",92,selo | rocha selante | reservatório | hidrocarbonetos | petróleo | óleo | fluido | porosidade | permeabilidade,selo -> rocha selante -> reservatório -> hidrocarbonetos -> petróleo -> composição litológica -> propriedade petrofísica,4,hard,True,multi_document,graphrag
103,Que interpretação espacial pode ser obtida ao conectar reservatório com hidrocarbonetos?,Qual sequência vertical de fluidos é esperada em uma rocha reservatório segundo o SGB?,"A organização esperada é água salgada abaixo, petróleo acima da água e gás natural acima do petróleo.",espacial,Petróleo | SGB | Geologia do petróleo | Wikipédia,https://www.sgb.gov.br/petroleo | https://pt.wikipedia.org/wiki/Geologia_do_petr%C3%B3leo,"Na rocha reservatório, é comum haver água salgada, acima dela o petróleo e acima do petróleo, gás natural. O reservatório é uma unidade litológica porosa e permeável ou conjunto de unidade que retém as reservas de hidrocarbonetos.",37,reservatório | hidrocarbonetos | petróleo | óleo | gás | fluido,reservatório -> hidrocarbonetos -> petróleo -> óleo -> gás -> baixa permeabilidade -> selo geológico,4,hard,True,multi_document,graphrag
